Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,segmentind,yearind,milesind,nightind,pparkind,genderind,ageind,educind,regionind,Urbind,incomeind,Ch1,Ch2,Ch3,Ch4
1229,23351,19,0,0,2,0,0,0,2,1,0,0,3,0,1,0,2,1,3,2,0,12,0,0,1,0,0,0,3,2,0,0,1,0,4,0,3,3,4,1,0,6,0,0,5,0,0,0,3,2,0,0,2,0,3,0,2,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,4,2,5,3,4,3,4,,,,
1230,23352,1,3,0,0,0,2,1,0,1,0,0,3,1,0,0,1,0,4,1,0,9,1,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0,3,2,0,9,2,0,0,0,2,2,0,2,0,0,1,1,0,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23353,2,0,1,4,1,0,0,3,0,1,2,0,0,3,2,0,4,0,0,0,11,0,2,2,1,0,0,1,0,2,2,0,0,1,2,0,4,0,0,0,5,0,1,3,5,0,0,3,0,1,1,0,0,2,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23354,3,2,2,5,0,0,2,1,2,0,0,0,0,0,1,1,0,0,0,1,10,3,1,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,2,3,1,1,2,0,0,3,1,1,0,0,0,0,0,3,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23355,4,0,0,0,6,0,0,0,0,0,1,2,1,1,0,0,3,3,1,2,7,0,0,0,5,0,0,0,0,0,2,2,1,4,0,0,2,3,2,1,4,0,0,0,3,0,0,0,0,0,1,2,2,1,0,0,4,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23356,5,0,0,0,0,1,1,1,0,4,2,3,0,0,1,1,3,0,0,0,4,0,0,0,0,2,3,1,0,4,2,3,0,0,3,2,1,0,0,0,7,0,0,0,0,1,1,3,0,3,1,2,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23357,6,1,2,0,5,2,0,0,1,3,0,0,0,1,0,0,4,0,3,0,9,3,2,0,5,1,0,0,2,4,0,0,0,1,0,0,2,0,1,0,4,3,1,0,6,2,0,0,2,2,0,0,0,1,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23358,7,0,2,5,0,1,0,0,0,0,2,0,1,0,2,0,0,1,3,1,5,0,2,1,0,1,0,0,0,0,2,0,2,0,2,0,0,4,1,1,10,0,1,3,0,1,0,0,0,0,2,0,2,0,1,0,0,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23359,8,0,0,3,3,0,0,3,2,1,0,0,1,4,0,3,0,3,0,0,3,0,0,5,5,0,0,2,2,1,0,0,2,4,0,2,0,4,0,0,9,0,0,1,5,0,0,3,1,2,0,0,1,1,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23360,9,1,0,0,0,0,3,1,2,0,2,2,0,3,0,0,2,0,0,2,1,1,0,0,0,0,1,2,1,0,1,3,0,2,0,0,4,0,0,2,2,2,0,0,0,0,2,2,2,0,1,3,0,3,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23361,10,0,2,3,5,1,2,0,0,2,0,2,0,0,2,0,0,4,0,0,12,0,2,5,2,1,3,0,0,4,0,1,0,0,2,0,0,4,0,0,8,0,2,2,3,2,1,0,0,3,0,1,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23362,11,2,0,0,0,0,0,0,0,1,0,0,1,0,2,3,4,2,3,2,6,3,0,0,0,0,0,0,0,3,0,0,2,0,1,3,3,1,2,2,6,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23363,12,2,0,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0,2,2,6,3,0,5,5,1,3,2,0,0,0,0,0,3,0,0,0,0,2,2,4,1,0,2,6,2,3,1,0,0,0,0,0,4,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23364,13,0,1,0,5,0,3,0,1,0,1,2,2,0,0,1,0,0,1,0,10,0,1,0,4,0,3,0,1,0,1,3,2,0,0,2,0,0,2,0,9,0,1,0,5,0,2,0,1,0,2,2,1,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23365,14,2,1,0,0,0,0,1,0,0,0,3,2,1,2,0,4,2,0,0,3,2,2,0,0,0,0,1,0,0,0,1,1,3,3,0,3,3,0,0,5,3,2,0,0,0,0,1,0,0,0,2,1,3,3,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23366,15,0,0,3,0,1,0,0,2,2,2,0,0,1,0,1,0,4,0,1,6,0,0,5,0,2,0,0,1,1,2,0,0,2,0,1,0,4,0,2,11,0,0,1,0,2,0,0,1,1,2,0,0,2,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23367,16,3,0,0,1,2,0,0,1,0,2,0,1,0,2,0,1,0,0,1,8,2,0,0,6,2,0,0,2,0,2,0,1,0,3,0,4,0,0,2,3,2,0,0,6,2,0,0,1,0,2,0,2,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23368,17,0,1,5,0,0,1,2,0,1,0,2,0,0,0,3,0,0,3,2,9,0,1,5,0,0,1,1,0,2,0,1,0,0,0,1,0,0,2,2,6,0,2,3,0,0,2,3,0,3,0,1,0,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23369,18,0,1,3,2,2,2,0,0,0,0,0,1,1,0,3,3,0,0,0,3,0,2,3,5,2,2,0,0,0,0,0,2,1,0,1,1,0,0,0,6,0,1,4,5,2,2,0,0,0,0,0,2,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1230,23370,19,1,0,0,0,0,0,3,2,2,2,3,0,0,3,0,0,3,3,0,4,3,0,0,0,0,0,3,2,1,1,3,0,0,3,0,0,2,1,0,8,2,0,0,0,0,0,2,2,4,2,3,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,2,1,3,5,2,4,,,,
1231,23371,1,2,1,3,3,0,0,0,1,0,0,0,0,0,1,3,3,0,1,0,1,3,1,2,6,0,0,0,1,0,0,0,0,0,2,3,4,0,3,0,10,3,2,3,6,0,0,0,2,0,0,0,0,0,1,1,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23372,2,0,0,0,0,2,3,1,0,2,1,3,1,0,0,0,0,2,0,2,4,0,0,0,0,1,1,1,0,3,2,3,1,0,0,0,0,3,0,1,11,0,0,0,0,2,2,3,0,2,1,3,1,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23373,3,0,0,0,0,2,2,0,2,3,0,1,0,1,3,0,2,0,2,0,5,0,0,0,0,2,1,0,2,2,0,3,0,1,2,0,3,0,3,0,3,0,0,0,0,2,1,0,2,2,0,2,0,1,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23374,4,3,1,0,4,0,0,3,0,0,1,0,0,2,0,2,0,2,0,1,12,2,2,0,3,0,0,2,0,0,2,0,0,1,0,1,0,4,0,1,4,2,2,0,1,0,0,2,0,0,1,0,0,4,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23375,5,2,0,3,1,0,0,0,0,3,0,1,2,4,1,0,0,0,0,2,2,2,0,2,2,0,0,0,0,4,0,3,1,1,2,0,0,0,0,1,2,2,0,1,5,0,0,0,0,2,0,1,2,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23376,6,0,1,5,0,2,0,3,1,0,2,0,2,0,0,0,2,0,1,0,1,0,2,1,0,1,0,1,1,0,2,0,2,0,0,0,3,0,1,0,4,0,1,2,0,2,0,3,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23377,7,3,0,3,0,1,1,3,0,0,0,0,0,0,2,3,1,4,0,0,3,3,0,1,0,1,3,2,0,0,0,0,0,0,2,1,2,2,0,0,5,2,0,1,0,1,2,2,0,0,0,0,0,0,2,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23378,8,0,0,0,1,0,1,0,1,3,1,0,2,4,0,3,0,0,1,0,1,0,0,0,1,0,2,0,1,4,2,0,1,1,0,1,0,0,1,0,10,0,0,0,6,0,1,0,1,3,1,0,2,3,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23379,9,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,2,2,0,1,8,3,2,0,3,2,0,0,2,0,0,2,0,0,0,0,3,4,0,2,9,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23380,10,0,1,0,0,0,3,2,0,2,0,0,1,1,1,2,0,0,0,2,7,0,1,0,0,0,3,3,0,1,0,0,2,2,3,3,0,0,0,1,2,0,2,0,0,0,1,2,0,1,0,0,1,1,1,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23381,11,0,0,2,3,0,0,0,0,0,2,1,0,2,2,1,0,1,3,0,6,0,0,3,3,0,0,0,0,0,2,3,0,3,1,1,0,4,2,0,4,0,0,3,2,0,0,0,0,0,2,3,0,1,1,2,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23382,12,2,0,4,0,0,3,3,0,1,1,0,0,0,0,0,3,0,2,2,10,1,0,5,0,0,2,2,0,2,2,0,0,0,0,0,1,0,3,2,11,2,0,2,0,0,3,3,0,4,2,0,0,0,0,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23383,13,0,1,5,0,2,0,1,1,0,0,1,2,2,0,0,0,2,0,0,10,0,2,5,0,1,0,3,2,0,0,3,2,3,0,0,0,4,0,0,1,0,2,5,0,2,0,1,2,0,0,1,2,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23384,14,0,2,0,0,1,0,0,0,1,1,3,0,0,2,1,1,0,0,1,1,0,1,0,0,2,0,0,0,2,2,1,0,0,1,3,2,0,0,2,7,0,2,0,0,1,0,0,0,4,2,2,0,0,2,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23385,15,3,0,0,2,2,3,3,2,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,6,2,3,1,2,0,0,0,2,0,0,0,0,3,1,0,1,3,0,0,4,2,2,2,1,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23386,16,0,2,3,0,0,1,0,1,0,1,0,0,4,2,0,0,3,0,1,7,0,1,1,0,0,1,0,1,0,2,0,0,4,3,0,0,2,0,2,2,0,2,5,0,0,3,0,1,0,2,0,0,1,2,0,0,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23387,17,1,0,1,6,0,0,0,0,4,0,1,1,0,0,3,3,0,1,0,6,2,0,5,6,0,0,0,0,4,0,1,1,0,0,2,3,0,1,0,7,2,0,1,2,0,0,0,0,1,0,2,1,0,0,3,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23388,18,1,1,0,0,1,2,0,0,3,0,0,0,1,0,0,4,2,3,0,6,3,1,0,0,1,2,0,0,2,0,0,0,4,0,0,3,3,2,0,5,3,2,0,0,1,1,0,0,4,0,0,0,3,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1231,23389,19,0,0,0,5,0,0,3,1,0,2,3,2,0,1,3,0,0,0,1,10,0,0,0,5,0,0,1,2,0,1,2,1,0,1,3,0,0,0,2,11,0,0,0,2,0,0,2,2,0,2,3,2,0,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,4,2,2,1,1,1,3,,,,
1232,23390,1,2,1,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,2,8,2,1,3,0,0,0,0,1,0,0,3,1,0,2,0,0,0,1,1,8,3,1,4,0,0,0,0,2,0,0,1,2,0,2,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23391,2,0,0,0,4,0,0,1,1,4,1,0,0,2,0,3,3,3,0,0,9,0,0,0,2,0,0,3,1,1,1,0,0,3,0,1,4,1,0,0,7,0,0,0,3,0,0,1,1,4,1,0,0,2,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23392,3,2,0,4,0,2,3,0,0,0,2,2,1,2,0,2,0,0,0,0,7,1,0,5,0,2,1,0,0,0,1,3,1,1,0,3,0,0,0,0,2,1,0,5,0,2,3,0,0,0,2,2,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23393,4,0,1,0,6,2,2,1,0,4,0,0,0,0,1,0,0,3,3,0,11,0,2,0,1,1,1,2,0,1,0,0,0,0,2,0,0,2,3,0,1,0,1,0,4,2,2,1,0,4,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23394,5,0,0,1,0,0,3,2,2,0,0,0,0,0,0,1,1,3,3,1,2,0,0,3,0,0,1,2,1,0,0,0,0,0,0,2,3,2,1,2,6,0,0,2,0,0,1,2,1,0,0,0,0,0,0,1,1,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23395,6,2,0,0,6,1,0,0,2,1,0,0,0,2,3,0,4,0,0,1,6,3,0,0,3,1,0,0,1,4,0,0,0,4,1,0,2,0,0,2,6,3,0,0,4,2,0,0,1,4,0,0,0,1,2,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23396,7,0,1,0,0,0,0,2,0,0,2,2,1,2,2,0,3,0,1,0,4,0,1,0,0,0,0,2,0,0,2,3,1,4,2,0,1,0,2,0,6,0,1,0,0,0,0,2,0,0,2,3,2,4,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23397,8,3,1,1,5,0,3,0,0,4,2,2,0,0,0,0,0,1,0,0,4,3,1,5,5,0,2,0,0,4,2,2,0,0,0,0,0,1,0,0,5,2,2,2,2,0,2,0,0,4,2,2,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23398,9,0,2,0,5,1,0,2,0,0,2,0,2,0,0,1,0,0,1,2,4,0,1,0,5,1,0,2,0,0,1,0,1,0,0,2,0,0,1,2,1,0,2,0,2,1,0,2,0,0,2,0,1,0,0,3,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23399,10,2,0,2,0,2,0,0,1,1,0,0,1,0,1,1,0,4,0,0,12,2,0,4,0,1,0,0,2,3,0,0,1,0,2,2,0,1,0,0,4,1,0,2,0,2,0,0,2,4,0,0,1,0,1,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23400,11,0,2,0,0,0,3,0,2,1,0,2,0,3,0,2,1,0,0,1,5,0,2,0,0,0,3,0,1,4,0,3,0,2,0,3,2,0,0,1,10,0,2,0,0,0,2,0,2,3,0,3,0,2,0,2,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23401,12,0,0,0,5,1,1,0,0,0,2,0,2,0,1,0,3,4,0,2,4,0,0,0,6,1,2,0,0,0,1,0,1,0,1,0,2,1,0,1,7,0,0,0,5,2,3,0,0,0,2,0,2,0,3,0,2,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23402,13,3,0,3,0,1,0,3,0,0,1,2,0,3,0,0,0,0,1,2,11,1,0,2,0,1,0,2,0,0,1,3,0,1,0,0,0,0,1,2,1,1,0,4,0,2,0,3,0,0,2,3,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23403,14,0,0,1,2,0,1,1,0,0,0,3,1,1,0,0,1,1,0,0,8,0,0,5,3,0,1,3,0,0,0,2,1,3,0,0,2,4,0,0,7,0,0,5,3,0,2,2,0,0,0,2,1,2,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23404,15,2,2,0,0,0,0,0,2,3,0,0,1,3,1,1,0,0,3,0,12,3,2,0,0,0,0,0,2,4,0,0,2,3,3,1,0,0,1,0,1,2,2,0,0,0,0,0,1,3,0,0,1,4,2,2,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23405,16,2,0,0,0,2,3,2,0,0,1,3,0,0,1,3,4,0,0,0,8,3,0,0,0,1,2,2,0,0,2,3,0,0,2,2,3,0,0,0,7,1,0,0,0,1,1,2,0,0,1,2,0,0,1,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23406,17,0,1,3,5,0,0,0,1,1,2,0,0,0,0,0,0,3,2,1,1,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,4,1,1,6,0,1,3,1,0,0,0,1,2,1,0,0,0,0,0,0,2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23407,18,0,1,2,4,2,1,1,2,0,0,3,0,0,1,0,0,0,0,0,8,0,1,4,3,1,3,3,2,0,0,3,0,0,1,0,0,0,0,0,10,0,2,2,2,1,2,1,2,0,0,2,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1232,23408,19,2,0,0,0,0,0,0,0,0,0,1,2,4,0,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,4,3,1,7,1,0,0,0,0,0,0,0,0,0,3,2,3,0,3,3,4,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,4,2,1,3,5,3,28,,,,
1233,23409,1,0,0,0,0,0,2,0,0,0,2,0,1,2,3,3,3,4,0,2,1,0,0,0,0,0,1,0,0,0,2,0,2,1,2,1,4,1,0,1,6,0,0,0,0,0,2,0,0,0,1,0,2,2,1,3,3,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23410,2,1,0,1,2,2,0,1,2,3,0,1,0,0,0,0,0,0,3,0,8,3,0,3,6,1,0,1,1,3,0,3,0,0,0,0,0,0,2,0,5,1,0,4,6,2,0,3,1,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23411,3,0,2,3,2,0,3,0,1,0,0,0,0,0,3,3,3,0,1,0,4,0,2,3,4,0,2,0,1,0,0,0,0,0,3,3,2,0,2,0,2,0,2,2,3,0,2,0,1,0,0,0,0,0,2,1,4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23412,4,3,1,0,0,1,0,3,0,0,2,2,2,4,0,0,0,0,0,1,8,2,1,0,0,2,0,1,0,0,2,1,1,3,0,0,0,0,0,2,2,2,2,0,0,1,0,3,0,0,1,3,1,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23413,5,1,0,5,0,0,0,0,2,3,0,0,2,0,0,2,2,4,0,2,3,1,0,2,0,0,0,0,1,2,0,0,2,0,0,3,3,3,0,2,4,3,0,4,0,0,0,0,2,2,0,0,1,0,0,1,1,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23414,6,0,2,0,5,1,2,1,0,3,0,0,0,3,1,0,0,1,0,0,9,0,2,0,2,2,2,3,0,4,0,0,0,2,2,0,0,1,0,0,2,0,1,0,6,2,1,1,0,3,0,0,0,2,1,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23415,7,3,2,0,0,0,1,0,0,4,1,3,0,0,0,2,0,0,1,2,5,1,1,0,0,0,2,0,0,1,1,3,0,0,0,3,0,0,2,2,1,2,1,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23416,8,0,0,2,3,0,0,3,0,0,2,1,1,0,3,0,1,0,2,0,6,0,0,2,6,0,0,3,0,0,1,2,1,0,2,0,1,0,1,0,1,0,0,5,1,0,0,3,0,0,1,3,2,0,2,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23417,9,0,0,5,0,2,0,0,2,0,2,2,0,1,2,1,0,3,0,0,2,0,0,5,0,2,0,0,1,0,1,1,0,3,1,3,0,2,0,0,9,0,0,2,0,1,0,0,1,0,1,1,0,4,3,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23418,10,3,2,0,2,1,0,0,1,0,0,0,2,0,0,0,1,2,3,0,12,2,1,0,3,2,0,0,1,0,0,0,1,0,0,0,2,2,3,0,9,3,1,0,1,2,0,0,2,0,0,0,2,0,0,0,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23419,11,0,0,5,0,0,1,3,1,1,0,3,2,2,0,0,0,0,0,1,8,0,0,1,0,0,2,1,2,3,0,3,2,1,0,0,0,0,0,1,7,0,0,5,0,0,3,3,1,4,0,3,2,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
1233,23420,12,3,0,0,1,0,1,2,0,0,2,0,0,0,0,3,0,1,3,2,2,3,0,0,6,0,3,1,0,0,1,0,0,0,0,1,0,1,2,2,12,3,0,0,6,0,2,1,0,0,1,0,0,0,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,2,1,1,5,5,3,7,,,,
